damage_id,report_key,event_order,source,target,skill,sample_type,damage,base_common,z_b160,off_force,setup_force,current_force,target_command,target_eff_command,source_hp,target_damage_taken_pct,pierce_pct,total_multiplier,current_trigger,raw_text
3006,battle_20260621_144741,315,黄忠,大乔,摧坚克难,physical_skill,547.0,393.31085515059027,134734.76908117507,288.5,302.92,302.92,217.34,182.5656,11472.0,-14.5,16.0,1.390757445,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力547(6624)"
3011,battle_20260621_144741,352,马超,黄忠,普通攻击,normal_attack,1109.0,598.425114386611,244977.28907644693,344.0,364.0,503.01,249.37,249.37,6759.0,11.45,0.0,1.8531976237941334,会心,[黄忠]损失了兵力1109(10227)
3013,battle_20260621_144741,367,马超,黄月英,普通攻击,normal_attack,753.0,600.2588595415984,238482.84489587706,344.0,364.0,503.01,237.3,237.3,7471.0,16.2,0.0,1.2544587856229992,,[黄月英]损失了兵力753(12221)
3014,battle_20260621_144741,374,马超,黄忠,摧坚克难,physical_skill,844.0,595.2744449661071,243687.49953577528,344.0,364.0,503.01,249.37,249.37,7682.0,11.45,0.0,1.4178334163967923,,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力844(7954)"
3015,battle_20260621_144741,381,马超,黄盖,摧坚克难,physical_skill,1114.0,542.9680035055055,241946.54236205327,344.0,364.0,503.01,285.6,285.6,7919.0,16.2,0.0,2.0516862739752666,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1114(9479)"
3024,battle_20260621_144741,431,黄盖,大乔,普通攻击,normal_attack,304.0,257.2166969132319,102783.79208652746,226.0,237.3,237.3,239.6,239.6,8349.0,-14.5,0.0,1.181882839054378,,[大乔]损失了兵力304(4704)
3025,battle_20260621_144741,440,黄忠,大乔,普通攻击,normal_attack,521.0,345.45853196918273,126954.90503137236,288.5,302.92,302.92,247.02,207.4968,7954.0,-14.5,16.0,1.5081404909301148,,[大乔]损失了兵力521(4183)
3026,battle_20260621_144741,443,黄忠,马超,摧坚克难,physical_skill,633.0,392.73852501524215,129148.13656601224,288.5,302.92,302.92,201.0,168.84,7954.0,-5.0,16.0,1.6117593759752327,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力633(5769)"
3027,battle_20260621_144741,447,黄忠,大乔,摧坚克难,physical_skill,587.0,353.83730285449354,130034.07651965725,288.5,302.92,302.92,247.02,207.4968,7954.0,-14.5,16.0,1.6589545400231265,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力587(3596)"
3031,battle_20260621_144741,498,马超,黄盖,普通攻击,normal_attack,644.0,568.0763974857055,253134.84271963037,344.0,364.0,525.27,285.6,285.6,6192.0,-17.8,0.0,1.133650337965687,会心,[黄盖]损失了兵力644(8465)
3033,battle_20260621_144741,514,马超,黄月英,普通攻击,normal_attack,1242.0,652.0692379518874,259067.10823828488,344.0,364.0,525.27,237.3,237.3,6509.0,16.2,0.0,1.9047057087082526,会心,[黄月英]损失了兵力1242(11995)
3035,battle_20260621_144741,529,马超,黄盖,摧坚克难,physical_skill,807.0,580.4510041255062,258648.96743832558,344.0,364.0,525.27,285.6,285.6,7072.0,-17.8,0.0,1.3902982237334693,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力807(6721)"
3037,battle_20260621_144741,543,马超,黄忠,摧坚克难,physical_skill,1380.0,616.0818035015444,252205.40789942723,344.0,364.0,525.27,249.37,249.37,7430.0,11.45,0.0,2.2399622779908004,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1380(7334)"
3039,battle_20260621_144741,563,黄盖,大乔,普通攻击,normal_attack,197.0,242.14410957010747,102150.91406324554,226.0,237.3,237.3,261.86,261.86,6107.0,-14.5,0.0,0.8135651135588041,,[大乔]损失了兵力197(3110)
3040,battle_20260621_144741,569,黄忠,马超,普通攻击,normal_attack,404.0,389.4236126755462,128058.06079222664,288.5,302.92,302.92,201.0,168.84,5770.0,-5.0,16.0,1.0374306715104056,,[马超]损失了兵力404(7615)
3041,battle_20260621_144741,572,黄忠,马超,摧坚克难,physical_skill,458.0,401.3411669788482,131977.02934932447,288.5,302.92,302.92,201.0,168.84,5770.0,-5.0,16.0,1.1411737386614462,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力458(7157)"
3042,battle_20260621_144741,573,黄忠,大乔,摧坚克难,physical_skill,393.0,334.58502662403475,127129.72972013215,288.5,302.92,302.92,261.86,219.9624,5770.0,-14.5,16.0,1.1745893232741846,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力393(2717)"
3046,battle_20260621_144741,609,马超,黄月英,普通攻击,normal_attack,868.0,687.7548011344544,273244.9824907187,344.0,364.0,559.04,237.3,237.3,7591.0,16.2,0.0,1.262077703519089,,[黄月英]损失了兵力868(9924)
3047,battle_20260621_144741,618,马超,黄盖,普通攻击,normal_attack,762.0,614.6626009110297,273893.65496595483,344.0,364.0,559.04,285.6,285.6,7835.0,-17.8,0.0,1.2397045124765886,会心,[黄盖]损失了兵力762(5260)
3049,battle_20260621_144741,633,马超,黄月英,摧坚克难,physical_skill,1653.0,676.927551011616,268943.316016915,344.0,364.0,559.04,237.3,237.3,8355.0,16.2,0.0,2.4419156784647327,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1653(8271)"
3051,battle_20260621_144741,647,马超,黄忠,摧坚克难,physical_skill,1602.0,664.9445069745839,272208.3328201854,344.0,364.0,559.04,249.37,249.37,9326.0,11.45,0.0,2.4092236016640003,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1602(4168)"
3073,battle_20260621_144741,781,黄盖,马超,普通攻击,normal_attack,280.0,277.51446279195034,100182.72106789408,226.0,237.3,237.3,201.0,201.0,5554.0,-5.0,0.0,1.0089564240473947,,[马超]损失了兵力280(5028)
3092,battle_20260621_150323,116,马超,黄忠,普通攻击,normal_attack,866.0,419.1209148468339,171575.5289108484,344.0,364.0,364.0,249.37,249.37,11000.0,11.45,0.0,2.0662295040000003,会心,[黄忠]损失了兵力866(15134)
3094,battle_20260621_150323,132,马超,黄盖,普通攻击,normal_attack,768.0,415.7491732022178,185257.83157890826,344.0,364.0,397.92,285.6,285.6,11000.0,16.2,0.0,1.8472676543999995,会心,[黄盖]损失了兵力768(15232)
3096,battle_20260621_150323,147,马超,黄忠,摧坚克难,physical_skill,1218.0,505.5570596098896,206959.89349250053,344.0,364.0,431.84,249.37,249.37,11000.0,11.45,0.0,2.4092236016640003,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1218(12782)"
3098,battle_20260621_150323,161,马超,黄盖,摧坚克难,physical_skill,1056.0,490.2702514177096,218464.4240317314,344.0,364.0,465.76,285.6,285.6,11000.0,16.2,0.0,2.1539140850304,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1056(13064)"
3100,battle_20260621_150323,181,黄盖,马超,普通攻击,normal_attack,447.0,285.88908098460587,103205.95823544273,226.0,237.3,237.3,201.0,201.0,12145.0,-5.0,0.0,1.5635434499999998,,[马超]损失了兵力447(10553)
3101,battle_20260621_150323,188,黄忠,大乔,普通攻击,normal_attack,954.0,402.37008506720434,132822.36508068416,288.5,302.92,302.92,202.5,170.1,11419.0,-14.5,16.0,2.3709516075000003,会心,[大乔]损失了兵力954(9464)
3102,battle_20260621_150323,199,黄忠,大乔,定军扬威,physical_skill,1115.0,391.8960908891797,131807.5095578123,288.5,302.92,302.92,209.92,176.3328,11419.0,-14.5,16.0,2.845141929,,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1115(8349)"
3103,battle_20260621_150323,201,黄忠,大乔,摧坚克难,physical_skill,679.0,390.5221380226298,131345.40414313757,288.5,302.92,302.92,209.92,176.3328,11419.0,-14.5,16.0,1.7386978454999997,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力679(7670)"
3104,battle_20260621_150323,206,黄忠,马超,摧坚克难,physical_skill,1032.0,407.2851750442864,133931.65696156316,288.5,302.92,302.92,201.0,168.84,11419.0,-5.0,16.0,2.5338511275,会心,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力1032(9521)"
3108,battle_20260621_150323,250,马超,黄月英,普通攻击,normal_attack,1341.0,622.4782251268061,247310.59884288008,344.0,364.0,521.94,237.3,237.3,9072.0,16.2,0.0,2.154292224,会心,[黄月英]损失了兵力1341(14659)
3110,battle_20260621_150323,265,马超,黄盖,摧坚克难,physical_skill,1196.0,555.2682014162696,247427.51055108974,344.0,364.0,521.94,285.6,285.6,9678.0,16.2,0.0,2.1539140850304,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1196(11714)"
3112,battle_20260621_150323,278,马超,黄忠,摧坚克难,physical_skill,939.0,623.6033878143663,255284.51886956714,344.0,364.0,521.94,249.37,249.37,10217.0,11.45,0.0,1.50576475104,,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力939(11100)"
3113,battle_20260621_150323,291,黄盖,马超,普通攻击,normal_attack,349.0,287.93277058564615,103943.73018141826,226.0,237.3,237.3,201.0,201.0,10593.0,-5.0,0.0,1.2120885000000001,,[马超]损失了兵力349(10056)
3114,battle_20260621_150323,295,黄忠,马超,普通攻击,normal_attack,753.0,408.67614572805206,134389.06376121266,288.5,302.92,302.92,201.0,168.84,11472.0,-5.0,16.0,1.84253475,会心,[马超]损失了兵力753(9303)
3115,battle_20260621_150323,303,黄忠,大乔,定军扬威,physical_skill,902.0,396.3467707499652,133304.4191772939,288.5,302.92,302.92,209.92,176.3328,11472.0,-14.5,16.0,2.2757849099999996,,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力902(7171)"
3116,battle_20260621_150323,309,黄忠,马超,定军扬威,physical_skill,1346.0,405.8418859008102,133457.04575962244,288.5,302.92,302.92,201.0,168.84,11472.0,-5.0,16.0,3.3165625499999996,会心,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1346(7957)"
3117,battle_20260621_150323,314,黄忠,马超,摧坚克难,physical_skill,557.0,412.2285642349239,135557.2410630124,288.5,302.92,302.92,201.0,168.84,11472.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力557(7400)"
3118,battle_20260621_150323,315,黄忠,大乔,摧坚克难,physical_skill,547.0,393.31085515059027,134734.76908117507,288.5,302.92,302.92,217.34,182.5656,11472.0,-14.5,16.0,1.390757445,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力547(6624)"
3123,battle_20260621_150323,352,马超,黄忠,普通攻击,normal_attack,1109.0,598.425114386611,244977.28907644693,344.0,364.0,503.01,249.37,249.37,6759.0,11.45,0.0,1.8531976237941334,会心,[黄忠]损失了兵力1109(10227)
3125,battle_20260621_150323,367,马超,黄月英,普通攻击,normal_attack,753.0,600.2588595415984,238482.84489587706,344.0,364.0,503.01,237.3,237.3,7471.0,16.2,0.0,1.2544587856229992,,[黄月英]损失了兵力753(12221)
3126,battle_20260621_150323,374,马超,黄忠,摧坚克难,physical_skill,844.0,595.2744449661071,243687.49953577528,344.0,364.0,503.01,249.37,249.37,7682.0,11.45,0.0,1.4178334163967923,,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力844(7954)"
3127,battle_20260621_150323,381,马超,黄盖,摧坚克难,physical_skill,1114.0,542.9680035055055,241946.54236205327,344.0,364.0,503.01,285.6,285.6,7919.0,16.2,0.0,2.0516862739752666,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1114(9479)"
3136,battle_20260621_150323,431,黄盖,大乔,普通攻击,normal_attack,304.0,257.2166969132319,102783.79208652746,226.0,237.3,237.3,239.6,239.6,8349.0,-14.5,0.0,1.181882839054378,,[大乔]损失了兵力304(4704)
3137,battle_20260621_150323,440,黄忠,大乔,普通攻击,normal_attack,521.0,345.45853196918273,126954.90503137236,288.5,302.92,302.92,247.02,207.4968,7954.0,-14.5,16.0,1.5081404909301148,,[大乔]损失了兵力521(4183)
3138,battle_20260621_150323,443,黄忠,马超,摧坚克难,physical_skill,633.0,392.73852501524215,129148.13656601224,288.5,302.92,302.92,201.0,168.84,7954.0,-5.0,16.0,1.6117593759752327,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力633(5769)"
3139,battle_20260621_150323,447,黄忠,大乔,摧坚克难,physical_skill,587.0,353.83730285449354,130034.07651965725,288.5,302.92,302.92,247.02,207.4968,7954.0,-14.5,16.0,1.6589545400231265,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力587(3596)"
3143,battle_20260621_150323,498,马超,黄盖,普通攻击,normal_attack,644.0,568.0763974857055,253134.84271963037,344.0,364.0,525.27,285.6,285.6,6192.0,-17.8,0.0,1.133650337965687,会心,[黄盖]损失了兵力644(8465)
3145,battle_20260621_150323,514,马超,黄月英,普通攻击,normal_attack,1242.0,652.0692379518874,259067.10823828488,344.0,364.0,525.27,237.3,237.3,6509.0,16.2,0.0,1.9047057087082526,会心,[黄月英]损失了兵力1242(11995)
3147,battle_20260621_150323,529,马超,黄盖,摧坚克难,physical_skill,807.0,580.4510041255062,258648.96743832558,344.0,364.0,525.27,285.6,285.6,7072.0,-17.8,0.0,1.3902982237334693,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力807(6721)"
3149,battle_20260621_150323,543,马超,黄忠,摧坚克难,physical_skill,1380.0,616.0818035015444,252205.40789942723,344.0,364.0,525.27,249.37,249.37,7430.0,11.45,0.0,2.2399622779908004,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1380(7334)"
3151,battle_20260621_150323,563,黄盖,大乔,普通攻击,normal_attack,197.0,242.14410957010747,102150.91406324554,226.0,237.3,237.3,261.86,261.86,6107.0,-14.5,0.0,0.8135651135588041,,[大乔]损失了兵力197(3110)
3152,battle_20260621_150323,569,黄忠,马超,普通攻击,normal_attack,404.0,389.4236126755462,128058.06079222664,288.5,302.92,302.92,201.0,168.84,5770.0,-5.0,16.0,1.0374306715104056,,[马超]损失了兵力404(7615)
3153,battle_20260621_150323,572,黄忠,马超,摧坚克难,physical_skill,458.0,401.3411669788482,131977.02934932447,288.5,302.92,302.92,201.0,168.84,5770.0,-5.0,16.0,1.1411737386614462,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力458(7157)"
3154,battle_20260621_150323,573,黄忠,大乔,摧坚克难,physical_skill,393.0,334.58502662403475,127129.72972013215,288.5,302.92,302.92,261.86,219.9624,5770.0,-14.5,16.0,1.1745893232741846,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力393(2717)"
3158,battle_20260621_150323,609,马超,黄月英,普通攻击,normal_attack,868.0,687.7548011344544,273244.9824907187,344.0,364.0,559.04,237.3,237.3,7591.0,16.2,0.0,1.262077703519089,,[黄月英]损失了兵力868(9924)
3159,battle_20260621_150323,618,马超,黄盖,普通攻击,normal_attack,762.0,614.6626009110297,273893.65496595483,344.0,364.0,559.04,285.6,285.6,7835.0,-17.8,0.0,1.2397045124765886,会心,[黄盖]损失了兵力762(5260)
3161,battle_20260621_150323,633,马超,黄月英,摧坚克难,physical_skill,1653.0,676.927551011616,268943.316016915,344.0,364.0,559.04,237.3,237.3,8355.0,16.2,0.0,2.4419156784647327,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1653(8271)"
3163,battle_20260621_150323,647,马超,黄忠,摧坚克难,physical_skill,1602.0,664.9445069745839,272208.3328201854,344.0,364.0,559.04,249.37,249.37,9326.0,11.45,0.0,2.4092236016640003,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1602(4168)"
3185,battle_20260621_150323,781,黄盖,马超,普通攻击,normal_attack,280.0,277.51446279195034,100182.72106789408,226.0,237.3,237.3,201.0,201.0,5554.0,-5.0,0.0,1.0089564240473947,,[马超]损失了兵力280(5028)
3204,battle_20260621_155233,118,马超,黄盖,普通攻击,normal_attack,444.0,384.56798521205144,171363.49421049014,344.0,364.0,364.0,285.6,285.6,11000.0,16.2,0.0,1.1545422839999997,,[黄盖]损失了兵力444(15556)
3205,battle_20260621_155233,126,马超,黄盖,摧坚克难,physical_skill,877.0,407.1657296338364,181433.0491248375,344.0,364.0,380.96,285.6,285.6,11000.0,16.2,0.0,2.1539140850304,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力877(14679)"
3207,battle_20260621_155233,140,马超,黄忠,摧坚克难,physical_skill,1164.0,483.1431998242295,197784.33171204483,344.0,364.0,414.88,249.37,249.37,11000.0,11.45,0.0,2.4092236016640003,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1164(14836)"
3216,battle_20260621_155233,187,黄盖,大乔,普通攻击,normal_attack,338.0,277.94010366096865,104877.91871542991,226.0,237.3,237.3,217.34,217.34,13832.0,-14.5,0.0,1.21608935,,[大乔]损失了兵力338(8847)
3217,battle_20260621_155233,193,黄忠,大乔,普通攻击,normal_attack,600.0,379.5944198747211,130035.99020103576,288.5,302.92,302.92,217.34,182.5656,13915.0,-14.5,16.0,1.580634405,,[大乔]损失了兵力600(8247)
3218,battle_20260621_155233,204,黄忠,大乔,定军扬威,physical_skill,1077.0,378.5399909306247,132034.1431726164,288.5,302.92,302.92,224.76,188.7984,13915.0,-14.5,16.0,2.845141929,,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1077(7170)"
3219,battle_20260621_155233,210,黄忠,马超,定军扬威,physical_skill,1674.0,403.73326944797,132763.64832527045,288.5,302.92,302.92,201.0,168.84,13915.0,-5.0,16.0,4.146301845,会心,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1674(7012)"
3220,battle_20260621_155233,216,黄忠,大乔,摧坚克难,physical_skill,980.0,375.76013280527957,131064.53310626902,288.5,302.92,302.92,224.76,188.7984,13915.0,-14.5,16.0,2.6080467682499995,会心,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力980(6190)"
3221,battle_20260621_155233,220,黄忠,马超,摧坚克难,physical_skill,690.0,408.46914357639184,134320.9931736607,288.5,302.92,302.92,201.0,168.84,13915.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力690(6322)"
3225,battle_20260621_155233,268,马超,黄盖,普通攻击,normal_attack,607.0,525.6826521991134,234244.18981992494,344.0,364.0,478.48,285.6,285.6,6499.0,-17.8,0.0,1.1546890456831853,会心,[黄盖]损失了兵力607(13882)
3227,battle_20260621_155233,279,马超,黄盖,摧坚克难,physical_skill,744.0,552.5980389398419,246237.68615159357,344.0,364.0,512.4,285.6,285.6,6499.0,-17.8,0.0,1.346367427266594,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力744(12298)"
3229,battle_20260621_155233,289,马超,黄月英,摧坚克难,physical_skill,1428.0,643.3621583173777,255607.78549949417,344.0,364.0,529.36,237.3,237.3,6499.0,16.2,0.0,2.219589668958353,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1428(14572)"
3231,battle_20260621_155233,305,黄盖,马超,普通攻击,normal_attack,347.0,286.28272605506936,103348.06410588004,226.0,237.3,237.3,201.0,201.0,11745.0,-5.0,0.0,1.2120885000000001,,[马超]损失了兵力347(6152)
3232,battle_20260621_155233,311,黄忠,大乔,普通攻击,normal_attack,463.0,366.20332454880366,132296.07783979902,288.5,302.92,302.92,239.6,201.26399999999998,15054.0,-14.5,16.0,1.26432495,,[大乔]损失了兵力463(5711)
3233,battle_20260621_155233,314,黄忠,大乔,摧坚克难,physical_skill,507.0,364.54954947230215,131698.62844056176,288.5,302.92,302.92,239.6,201.26399999999998,15054.0,-14.5,16.0,1.390757445,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力507(5204)"
3234,battle_20260621_155233,315,黄忠,马超,摧坚克难,physical_skill,549.0,406.3078667234708,133610.27889334614,288.5,302.92,302.92,201.0,168.84,15054.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力549(5603)"
3238,battle_20260621_155233,351,马超,黄盖,普通攻击,normal_attack,661.0,595.6817004227278,265435.7657083675,344.0,364.0,544.2,285.6,285.6,5853.0,-17.8,0.0,1.1096530236381592,会心,[黄盖]损失了兵力661(11084)
3240,battle_20260621_155233,367,马超,黄月英,普通攻击,normal_attack,1264.0,671.6983463926632,266865.7530218051,344.0,364.0,544.2,237.3,237.3,6305.0,16.2,0.0,1.881797099528793,会心,[黄月英]损失了兵力1264(11725)
3242,battle_20260621_155233,382,马超,黄盖,摧坚克难,physical_skill,826.0,592.78180940955,264143.57427289546,344.0,364.0,544.2,285.6,285.6,7114.0,-17.8,0.0,1.3934300730698044,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力826(9309)"
3244,battle_20260621_155233,396,马超,黄月英,摧坚克难,physical_skill,1588.0,673.1318853451356,267435.2980476224,344.0,364.0,544.2,237.3,237.3,7630.0,16.2,0.0,2.359121644023419,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1588(8515)"
3253,battle_20260621_155233,458,黄盖,马超,普通攻击,normal_attack,426.0,277.8701532033023,100311.12530639213,226.0,237.3,237.3,201.0,201.0,8546.0,-5.0,0.0,1.533090168515937,,[马超]损失了兵力426(5986)
3254,battle_20260621_155233,461,黄忠,马超,普通攻击,normal_attack,627.0,408.2915482965761,134262.59274184608,288.5,302.92,302.92,201.0,168.84,14934.0,-5.0,16.0,1.53566735,,[马超]损失了兵力627(5359)
3255,battle_20260621_155233,466,黄忠,大乔,定军扬威,physical_skill,956.0,336.011356852068,127671.6815767682,288.5,302.92,302.92,261.86,219.9624,14934.0,-14.5,16.0,2.845141929,,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力956(2727)"
3256,battle_20260621_155233,474,黄忠,马超,定军扬威,physical_skill,1104.0,399.3920514969165,131336.08221424604,288.5,302.92,302.92,201.0,168.84,14934.0,-5.0,16.0,2.7642012300000003,,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1104(4255)"
3257,battle_20260621_155233,480,黄忠,大乔,摧坚克难,physical_skill,890.0,341.2515491803049,129662.75763026669,288.5,302.92,302.92,261.86,219.9624,14934.0,-14.5,16.0,2.6080467682499995,会心,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力890(1837)"
3258,battle_20260621_155233,484,黄忠,马超,摧坚克难,physical_skill,693.0,410.2450963745501,134904.99749180707,288.5,302.92,302.92,201.0,168.84,14934.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力693(3562)"
3263,battle_20260621_155233,545,黄盖,大乔,普通攻击,normal_attack,237.0,251.396070265732,106053.9462023017,226.0,237.3,237.3,261.86,261.86,9667.0,-14.5,0.0,0.9427355000000001,,[大乔]损失了兵力237(1277)
3264,battle_20260621_155233,555,黄忠,马超,普通攻击,normal_attack,761.0,413.0179905697844,135816.8360189679,288.5,302.92,302.92,201.0,168.84,15602.0,-5.0,16.0,1.84253475,会心,[马超]损失了兵力761(2578)
3265,battle_20260621_155233,559,黄忠,马超,定军扬威,physical_skill,894.0,404.33430088631985,132961.29150345744,288.5,302.92,302.92,201.0,168.84,15602.0,-5.0,16.0,2.2110416999999996,,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力894(1684)"
3266,battle_20260621_155233,562,黄忠,大乔,定军扬威,physical_skill,1193.0,349.47649482979193,132787.92771911534,288.5,302.92,302.92,261.86,219.9624,15602.0,-14.5,16.0,3.4136773649999994,会心,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1193(84)"
3268,battle_20260621_155233,596,黄忠,马超,摧坚克难,physical_skill,546.0,404.08760515667586,132880.1680797213,288.5,302.92,302.92,201.0,168.84,15602.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力546(1138)"
3390,battle_20260621_160609,116,马超,黄月英,普通攻击,normal_attack,948.0,440.05172067129917,174832.54862270717,344.0,364.0,364.0,237.3,237.3,11000.0,16.2,0.0,2.154292224,会心,[黄月英]损失了兵力948(15052)
3392,battle_20260621_160609,132,马超,黄忠,普通攻击,normal_attack,948.0,458.80672895473276,187821.71063219896,344.0,364.0,397.92,249.37,249.37,11000.0,11.45,0.0,2.0662295040000003,会心,[黄忠]损失了兵力948(15052)
3394,battle_20260621_160609,146,马超,黄忠,摧坚克难,physical_skill,742.0,492.77285810251317,201726.42492142582,344.0,364.0,431.84,249.37,249.37,11000.0,11.45,0.0,1.50576475104,,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力742(13084)"
3395,battle_20260621_160609,153,马超,黄月英,摧坚克难,physical_skill,1346.0,535.8483473590413,212892.54840574713,344.0,364.0,448.8,237.3,237.3,11000.0,16.2,0.0,2.511904733184,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1346(12504)"
3400,battle_20260621_160609,189,黄盖,马超,普通攻击,normal_attack,445.0,284.6099352083884,102744.18661022821,226.0,237.3,237.3,201.0,201.0,15860.0,-5.0,0.0,1.5635434499999998,,[马超]损失了兵力445(9332)
3401,battle_20260621_160609,195,黄忠,大乔,普通攻击,normal_attack,618.0,390.98225247096275,131500.1557238658,288.5,302.92,302.92,209.92,176.3328,13084.0,-14.5,16.0,1.580634405,,[大乔]损失了兵力618(9233)
3402,battle_20260621_160609,204,黄忠,大乔,摧坚克难,physical_skill,670.0,385.3458504788836,132006.23247680906,288.5,302.92,302.92,217.34,182.5656,13084.0,-14.5,16.0,1.7386978454999997,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力670(8563)"
3403,battle_20260621_160609,208,黄忠,马超,摧坚克难,physical_skill,679.0,401.9573166498117,132179.6440071241,288.5,302.92,302.92,201.0,168.84,13084.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力679(8653)"
3408,battle_20260621_160609,269,马超,黄盖,普通攻击,normal_attack,449.0,549.757051216998,244971.74202229432,344.0,364.0,514.52,285.6,285.6,9315.0,-17.8,0.0,0.8167244039999998,,[黄盖]损失了兵力449(15508)
3409,battle_20260621_160609,278,马超,黄盖,普通攻击,normal_attack,735.0,562.4602347501301,250632.28060465798,344.0,364.0,514.52,285.6,285.6,9405.0,-17.8,0.0,1.3067590463999998,会心,[黄盖]损失了兵力735(14773)
3411,battle_20260621_160609,293,马超,黄盖,摧坚克难,physical_skill,850.0,557.8595343550373,248582.20850860464,344.0,364.0,514.52,285.6,285.6,9758.0,-17.8,0.0,1.5236810481024,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力850(12896)"
3413,battle_20260621_160609,307,马超,黄忠,摧坚克难,physical_skill,1428.0,592.7220698874568,242642.63374982818,344.0,364.0,514.52,249.37,249.37,10130.0,11.45,0.0,2.4092236016640003,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1428(12407)"
