damage_id,report_id,report_key,event_order,round_no,source,target,skill,buff,sample_type,observed_damage,pred_raw,pred_int_uncapped,pred_final,pred_grade_low,pred_grade_high,abs_diff,rel_error,obs_over_pred,target_hp_before,target_hp_after,is_lethal,setup_force,current_force,target_command,pierce_pct,target_eff_command,ignores_command,source_hp,skill_multiplier,troop_multiplier,unit_multiplier,source_bucket,target_bucket,source_damage_pct,target_damage_taken_pct,source_country_bonus,target_country_reduction,resolved_source_country,resolved_target_country,source_grade,target_grade,grade_multiplier,trigger_multiplier,special_multiplier,zongma_negative_bonus,zongma_negative_reason,total_external_multiplier,current_trigger,source_is_npc,target_is_npc,raw_text
3270,55,battle_20260621_155233,602,4,马超,黄忠,纵马横枪,纵马横枪-追伤,physical_skill,548,452.6755123910188,453,453,444,462,95,0.17335766423357665,1.2097130242825607,15149.0,14601.0,False,364.0,465.91,249.37,0.0,0.0,True,1138.0,0.636,0.5053903187966169,1.0,1.09,0.9025,5.0,-9.75,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.0,,0.3225209380658927,,False,True,"[黄忠]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力548(14601)"
3271,55,battle_20260621_155233,612,4,马超,黄盖,普通攻击,,normal_attack,245,237.07862878986825,237,237,232,242,8,0.0326530612244898,1.0337552742616034,9667.0,9422.0,False,364.0,465.91,285.6,0.0,285.6,False,1138.0,1.0,0.5053903187966169,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,蜀,吴,2,0,1.02,1.6,1.0,1.0,,0.47042296910746156,会心,False,True,[黄盖]损失了兵力245(9422)
3272,55,battle_20260621_155233,614,4,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,318,262.4549325189637,262,262,257,268,56,0.1761006289308176,1.213740458015267,9422.0,9104.0,False,364.0,465.91,285.6,0.0,0.0,True,1138.0,0.636,0.5053903187966169,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.0,,0.18699313022021594,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力318(9104)"
3273,55,battle_20260621_155233,623,4,马超,黄月英,摧坚克难,摧坚克难,physical_skill,581,562.8934972878814,563,563,552,574,18,0.03098106712564544,1.0319715808170515,7957.0,7376.0,False,364.0,465.91,237.3,0.0,237.3,False,1138.0,1.166,0.5053903187966169,1.0,1.09,0.95,5.0,-5.0,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,0.9958541245543356,会心,False,True,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力581(7376)"
3274,55,battle_20260621_155233,625,4,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,573,476.5005393589672,477,477,467,486,96,0.16753926701570682,1.20125786163522,7376.0,6803.0,False,364.0,465.91,237.3,0.0,0.0,True,1138.0,0.636,0.5053903187966169,1.0,1.09,0.95,5.0,-5.0,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.0,,0.3394957242798871,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力573(6803)"
3275,55,battle_20260621_155233,633,4,马超,黄盖,摧坚克难,摧坚克难,physical_skill,284,276.4336811689863,276,276,271,282,8,0.028169014084507043,1.0289855072463767,9104.0,8820.0,False,364.0,465.91,285.6,0.0,285.6,False,1138.0,1.166,0.5053903187966169,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,蜀,吴,2,0,1.02,1.6,1.0,1.0,,0.5485131819793001,会心,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力284(8820)"
3276,55,battle_20260621_155233,635,4,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,312,262.4549325189637,262,262,257,268,50,0.16025641025641027,1.1908396946564885,8820.0,8508.0,False,364.0,465.91,285.6,0.0,0.0,True,1138.0,0.636,0.5053903187966169,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.0,,0.18699313022021594,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力312(8508)"
3390,58,battle_20260621_160609,116,1,马超,黄月英,普通攻击,,normal_attack,948,951.3371812644149,951,951,933,970,3,0.0031645569620253164,0.9968454258675079,16000.0,15052.0,False,364.0,364.0,237.3,0.0,237.3,False,11000.0,1.0,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,2.154292224,会心,False,True,[黄月英]损失了兵力948(15052)
3391,58,battle_20260621_160609,118,1,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,1202,1234.296074723712,1234,1234,1210,1258,32,0.026622296173044926,0.9740680713128039,15052.0,13850.0,False,364.0,364.0,237.3,0.0,0.0,True,11000.0,0.8360000000000001,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,damage_taken_up_state_change,1.1256176870400003,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1202(13850)"
3392,58,battle_20260621_160609,132,1,马超,黄忠,普通攻击,,normal_attack,948,968.0668571699679,968,968,949,987,20,0.02109704641350211,0.9793388429752066,16000.0,15052.0,False,364.0,397.92,249.37,0.0,249.37,False,11000.0,1.0,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,2.0662295040000003,会心,False,True,[黄忠]损失了兵力948(15052)
3393,58,battle_20260621_160609,134,1,马超,黄忠,纵马横枪,纵马横枪-追伤,physical_skill,1226,1294.1591191845469,1294,1294,1269,1320,68,0.05546492659053834,0.9474497681607419,15052.0,13826.0,False,364.0,397.92,249.37,0.0,0.0,True,11000.0,0.8360000000000001,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,damage_taken_up_state_change,1.0796049158400003,,False,True,"[黄忠]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1226(13826)"
3394,58,battle_20260621_160609,146,1,马超,黄忠,摧坚克难,摧坚克难,physical_skill,742,765.6160318121815,766,766,751,781,24,0.03234501347708895,0.9686684073107049,13826.0,13084.0,False,364.0,431.84,249.37,0.0,249.37,False,11000.0,1.166,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.0,,1.50576475104,,False,True,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力742(13084)"
3395,58,battle_20260621_160609,153,1,马超,黄月英,摧坚克难,摧坚克难,physical_skill,1346,1367.6799671027838,1368,1368,1341,1394,22,0.01634472511144131,0.9839181286549707,13850.0,12504.0,False,364.0,448.8,237.3,0.0,237.3,False,11000.0,1.166,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,2.511904733184,会心,False,True,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1346(12504)"
3396,58,battle_20260621_160609,155,1,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,1481,1521.8463690549506,1522,1522,1492,1552,41,0.027683997299122215,0.9730617608409987,12504.0,11023.0,False,364.0,448.8,237.3,0.0,0.0,True,11000.0,0.8360000000000001,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,damage_taken_up_state_change,1.1256176870400003,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1481(11023)"
3401,58,battle_20260621_160609,195,1,黄忠,大乔,普通攻击,,normal_attack,618,642.7016773658573,643,643,643,643,25,0.040453074433656956,0.9611197511664075,9851.0,9233.0,False,302.92,302.92,209.92,16.0,176.3328,False,13084.0,1.0,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.0,1.0,1.0,,1.580634405,,True,False,[大乔]损失了兵力618(9233)
3402,58,battle_20260621_160609,204,1,黄忠,大乔,摧坚克难,摧坚克难,physical_skill,670,694.1088661105227,694,694,694,694,24,0.03582089552238806,0.9654178674351584,9233.0,8563.0,False,302.92,302.92,217.34,16.0,182.5656,False,13084.0,1.1,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.0,1.0,1.0,,1.7386978454999997,,True,False,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力670(8563)"
3403,58,battle_20260621_160609,208,1,黄忠,马超,摧坚克难,摧坚克难,physical_skill,679,702.5098562664858,703,703,703,703,24,0.035346097201767304,0.9658605974395448,9332.0,8653.0,False,302.92,302.92,201.0,16.0,168.84,False,13084.0,1.1,1.0,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,蜀,蜀,0,2,0.98,1.0,1.0,1.0,,1.6892340850000003,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力679(8653)"
3405,58,battle_20260621_160609,220,1,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,1616,1665.4377615401731,1665,1665,1633,1698,49,0.03032178217821782,0.9705705705705706,9488.0,7872.0,False,364.0,497.56,237.3,0.0,0.0,True,8653.0,0.8360000000000001,0.9871087101826325,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,damage_taken_up_state_change,1.1111070232128124,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1616(7872)"
3408,58,battle_20260621_160609,269,2,马超,黄盖,普通攻击,,normal_attack,449,454.5478937316214,455,455,446,463,6,0.013363028953229399,0.9868131868131869,15957.0,15508.0,False,364.0,514.52,285.6,0.0,285.6,False,9315.0,1.0,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.0,,0.8167244039999998,,False,True,[黄盖]损失了兵力449(15508)
3409,58,battle_20260621_160609,278,2,马超,黄盖,普通攻击,,normal_attack,735,727.2766299705943,727,727,713,742,8,0.010884353741496598,1.0110041265474552,15508.0,14773.0,False,364.0,514.52,285.6,0.0,285.6,False,9405.0,1.0,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.6,1.0,1.0,,1.3067590463999998,会心,False,True,[黄盖]损失了兵力735(14773)
3410,58,battle_20260621_160609,280,2,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,1027,1058.305679059585,1058,1058,1038,1079,31,0.03018500486854917,0.9706994328922496,14773.0,13746.0,False,364.0,514.52,285.6,0.0,0.0,True,9405.0,0.8360000000000001,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,0.6827816017439999,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1027(13746)"
3411,58,battle_20260621_160609,293,2,马超,黄盖,摧坚克难,摧坚克难,physical_skill,850,848.004550545713,848,848,831,865,2,0.002352941176470588,1.0023584905660377,13746.0,12896.0,False,364.0,514.52,285.6,0.0,285.6,False,9758.0,1.166,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.6,1.0,1.0,,1.5236810481024,会心,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力850(12896)"
3412,58,battle_20260621_160609,295,2,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,1010,1058.305679059585,1058,1058,1038,1079,48,0.047524752475247525,0.9546313799621928,12896.0,11886.0,False,364.0,514.52,285.6,0.0,0.0,True,9758.0,0.8360000000000001,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,0.6827816017439999,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1010(11886)"
3413,58,battle_20260621_160609,307,2,马超,黄忠,摧坚克难,摧坚克难,physical_skill,1428,1459.5211585328032,1460,1460,1431,1488,32,0.022408963585434174,0.9780821917808219,13835.0,12407.0,False,364.0,514.52,249.37,0.0,249.37,False,10130.0,1.166,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,2.409223601664,会心,False,True,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1428(12407)"
3414,58,battle_20260621_160609,309,2,马超,黄忠,纵马横枪,纵马横枪-追伤,physical_skill,1589,1673.3784429102157,1673,1673,1641,1706,84,0.05286343612334802,0.9497907949790795,12407.0,10818.0,False,364.0,514.52,249.37,0.0,0.0,True,10130.0,0.8360000000000001,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,1.0796049158400003,,False,True,"[黄忠]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1589(10818)"
3417,58,battle_20260621_160609,341,2,黄忠,马超,普通攻击,,normal_attack,506,510.8424912341285,511,511,511,511,5,0.009881422924901186,0.9902152641878669,10647.0,10141.0,False,302.92,302.92,201.0,16.0,168.84,False,11192.0,1.0,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,蜀,蜀,0,2,0.98,1.0,1.0,1.0,,1.2283565,,True,False,[马超]损失了兵力506(10141)
3418,58,battle_20260621_160609,344,2,黄忠,马超,摧坚克难,摧坚克难,physical_skill,554,561.9267403575413,562,562,562,562,8,0.01444043321299639,0.9857651245551602,10141.0,9587.0,False,302.92,302.92,201.0,16.0,168.84,False,11192.0,1.1,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,蜀,蜀,0,2,0.98,1.0,1.0,1.0,,1.3511921500000001,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力554(9587)"
3419,58,battle_20260621_160609,348,2,黄忠,大乔,摧坚克难,摧坚克难,physical_skill,505,526.4703684723072,526,526,526,526,21,0.041584158415841586,0.9600760456273765,8255.0,7750.0,False,302.92,302.92,239.6,16.0,201.26399999999998,False,11192.0,1.1,1.0,1.15,1.385,0.81,38.5,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.0,1.0,1.0,,1.390757445,,True,False,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力505(7750)"
3423,58,battle_20260621_160609,389,3,马超,黄盖,普通攻击,,normal_attack,743,737.7648376095235,738,738,723,752,5,0.006729475100942127,1.0067750677506775,12119.0,11376.0,False,364.0,521.94,285.6,0.0,285.6,False,10014.0,1.0,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.6,1.0,1.0,,1.3067590463999998,会心,False,True,[黄盖]损失了兵力743(11376)
3424,58,battle_20260621_160609,391,3,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,1056,1073.5677255079684,1074,1074,1053,1095,18,0.017045454545454544,0.9832402234636871,11376.0,10320.0,False,364.0,521.94,285.6,0.0,0.0,True,10014.0,0.8360000000000001,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,0.6827816017439999,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1056(10320)"
3425,58,battle_20260621_160609,405,3,马超,黄忠,普通攻击,,normal_attack,1256,1269.7849201630806,1270,1270,1245,1295,14,0.011146496815286623,0.988976377952756,11192.0,9936.0,False,364.0,521.94,249.37,0.0,249.37,False,10487.0,1.0,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,2.0662295040000003,会心,False,True,[黄忠]损失了兵力1256(9936)
3426,58,battle_20260621_160609,407,3,马超,黄忠,纵马横枪,纵马横枪-追伤,physical_skill,1620,1697.5105816927585,1698,1698,1664,1731,78,0.04814814814814815,0.9540636042402827,9936.0,8316.0,False,364.0,521.94,249.37,0.0,0.0,True,10487.0,0.8360000000000001,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,1.0796049158400003,,False,True,"[黄忠]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1620(8316)"
3427,58,battle_20260621_160609,420,3,马超,黄盖,摧坚克难,摧坚克难,physical_skill,856,860.2338006527044,860,860,843,877,4,0.004672897196261682,0.9953488372093023,10320.0,9464.0,False,364.0,521.94,285.6,0.0,285.6,False,10487.0,1.166,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.6,1.0,1.0,,1.5236810481024,会心,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力856(9464)"
3428,58,battle_20260621_160609,422,3,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,1037,1073.5677255079684,1074,1074,1053,1095,37,0.03567984570877531,0.9655493482309124,9464.0,8427.0,False,364.0,521.94,285.6,0.0,0.0,True,10487.0,0.8360000000000001,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,0.6827816017439999,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1037(8427)"
3429,58,battle_20260621_160609,434,3,马超,黄月英,摧坚克难,摧坚克难,physical_skill,1580,1590.5679189608445,1591,1591,1559,1622,11,0.006962025316455696,0.9930861093651792,8623.0,7043.0,False,364.0,521.94,237.3,0.0,237.3,False,10487.0,1.166,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,2.511904733184,会心,False,True,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1580(7043)"
3430,58,battle_20260621_160609,436,3,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,1675,1769.858497915644,1770,1770,1735,1805,95,0.056716417910447764,0.9463276836158192,7043.0,5368.0,False,364.0,521.94,237.3,0.0,0.0,True,10487.0,0.8360000000000001,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,1.1256176870400003,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1675(5368)"
3439,58,battle_20260621_160609,487,3,黄忠,马超,普通攻击,,normal_attack,608,631.2047389299654,631,631,631,631,23,0.03782894736842105,0.9635499207606973,8050.0,7442.0,False,302.92,302.92,201.0,16.0,168.84,False,8686.0,1.0,0.9883494254628377,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,蜀,蜀,0,2,0.98,1.0,1.0,1.0,,1.5177759430745386,,True,False,[马超]损失了兵力608(7442)
3440,58,battle_20260621_160609,495,3,黄忠,大乔,定军扬威,定军扬威,physical_skill,934,1012.0944731297576,1012,1012,1012,1012,78,0.0835117773019272,0.9229249011857708,5745.0,4811.0,False,302.92,302.92,261.86,16.0,219.9624,False,8686.0,1.8,0.9883494254628377,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.0,1.0,1.0,,2.8119943908873797,,True,False,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力934(4811)"
3441,58,battle_20260621_160609,504,3,黄忠,马超,定军扬威,定军扬威,physical_skill,1617,1704.2527951109064,1704,1704,1704,1704,87,0.05380333951762523,0.948943661971831,7442.0,5825.0,False,302.92,302.92,201.0,16.0,168.84,False,8686.0,1.8,0.9883494254628377,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,蜀,蜀,0,2,0.98,1.5,1.0,1.0,,4.0979950463012536,会心,True,False,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1617(5825)"
3442,58,battle_20260621_160609,507,3,黄忠,大乔,摧坚克难,摧坚克难,physical_skill,851,927.7532670356112,928,928,928,928,77,0.09048178613396005,0.9170258620689655,4811.0,3960.0,False,302.92,302.92,261.86,16.0,219.9624,False,8686.0,1.1,0.9883494254628377,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.5,1.0,1.0,,2.5776615249800985,会心,True,False,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力851(3960)"
3443,58,battle_20260621_160609,511,3,黄忠,马超,摧坚克难,摧坚克难,physical_skill,670,694.3252128229619,694,694,694,694,24,0.03582089552238806,0.9654178674351584,5825.0,5155.0,False,302.92,302.92,201.0,16.0,168.84,False,8686.0,1.1,0.9883494254628377,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,蜀,蜀,0,2,0.98,1.0,1.0,1.0,,1.6695535373819925,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力670(5155)"
3447,58,battle_20260621_160609,551,4,马超,黄月英,普通攻击,,normal_attack,1116,1114.1378731476352,1114,1114,1092,1136,2,0.0017921146953405018,1.0017953321364452,6113.0,4997.0,False,364.0,517.85,237.3,0.0,237.3,False,4991.0,1.0,0.8231933813357876,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,1.7733991002599538,会心,False,True,[黄月英]损失了兵力1116(4997)
3448,58,battle_20260621_160609,553,4,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,1397,1445.5190342707049,1446,1446,1417,1474,49,0.03507516105941303,0.9661134163208852,4997.0,3600.0,False,364.0,517.85,237.3,0.0,0.0,True,4991.0,0.8360000000000001,0.8231933813357876,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,0.926601029885826,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1397(3600)"
3449,58,battle_20260621_160609,566,4,马超,黄盖,普通攻击,,normal_attack,383,388.75024981679985,389,389,381,396,6,0.015665796344647518,0.9845758354755784,9342.0,8959.0,False,364.0,517.85,285.6,0.0,285.6,False,5495.0,1.0,0.8497463578750428,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.0,,0.694008587686665,,False,True,[黄盖]损失了兵力383(8959)
3450,58,battle_20260621_160609,573,4,马超,黄盖,摧坚克难,摧坚克难,physical_skill,448,455.36909982122717,455,455,446,464,7,0.015625,0.9846153846153847,8959.0,8511.0,False,364.0,517.85,285.6,0.0,285.6,False,5572.0,1.166,0.8536574551259477,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,蜀,吴,2,0,1.02,1.0,1.0,1.0,,0.8129385537167071,,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力448(8511)"
3451,58,battle_20260621_160609,580,4,马超,黄月英,摧坚克难,摧坚克难,physical_skill,1336,1354.302391545795,1354,1354,1328,1381,18,0.01347305389221557,0.9867060561299852,3600.0,2264.0,False,364.0,517.85,237.3,0.0,237.3,False,5662.0,1.166,0.8581832373819609,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.6,1.0,1.0,,2.1556745359189162,会心,False,True,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1336(2264)"
3452,58,battle_20260621_160609,582,4,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,1457,1506.9608583522618,1507,1507,1477,1537,50,0.03431708991077557,0.966821499668215,2264.0,807.0,False,364.0,517.85,237.3,0.0,0.0,True,5662.0,0.8360000000000001,0.8581832373819609,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,蜀,蜀,2,0,1.02,1.0,1.0,1.3144654088050316,xiangsiwenfu_guose_window,0.9659862307183822,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1457(807)"
3457,58,battle_20260621_160609,620,4,黄忠,大乔,普通攻击,,normal_attack,438,455.0564888329131,455,455,455,455,17,0.03881278538812785,0.9626373626373627,3786.0,3348.0,False,302.92,302.92,261.86,16.0,219.9624,False,9804.0,1.0,1.0,1.15,1.385,0.81,38.5,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.0,1.0,1.0,,1.26432495,,True,False,[大乔]损失了兵力438(3348)
3458,58,battle_20260621_160609,629,4,黄忠,大乔,摧坚克难,摧坚克难,physical_skill,477,500.5621377162044,501,501,501,501,24,0.050314465408805034,0.9520958083832335,3348.0,2871.0,False,302.92,302.92,261.86,16.0,219.9624,False,9804.0,1.1,1.0,1.15,1.385,0.81,38.5,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.0,1.0,1.0,,1.390757445,,True,False,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力477(2871)"
3459,58,battle_20260621_160609,630,4,黄忠,马超,摧坚克难,摧坚克难,physical_skill,536,561.9267403575413,562,562,562,562,26,0.048507462686567165,0.9537366548042705,5837.0,5301.0,False,302.92,302.92,201.0,16.0,168.84,False,9804.0,1.1,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,蜀,蜀,0,2,0.98,1.0,1.0,1.0,,1.3511921500000001,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力536(5301)"
3464,58,battle_20260621_160609,674,5,黄忠,大乔,普通攻击,,normal_attack,542,568.9027512015805,569,569,569,569,27,0.04981549815498155,0.9525483304042179,3252.0,2710.0,False,302.92,302.92,261.86,16.0,219.9624,False,10175.0,1.0,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.0,1.0,1.0,,1.580634405,,True,False,[大乔]损失了兵力542(2710)
3465,58,battle_20260621_160609,682,5,黄忠,马超,定军扬威,定军扬威,physical_skill,1115,1149.5615829815222,1150,1150,1150,1150,35,0.03139013452914798,0.9695652173913043,4895.0,3780.0,False,302.92,302.92,201.0,16.0,168.84,False,10175.0,1.8,1.0,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,蜀,蜀,0,2,0.98,1.0,1.0,1.0,,2.7642012300000003,,True,False,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1115(3780)"
3466,58,battle_20260621_160609,684,5,黄忠,大乔,定军扬威,定军扬威,physical_skill,968,1024.024952162845,1024,1024,1024,1024,56,0.05785123966942149,0.9453125,2710.0,1742.0,False,302.92,302.92,261.86,16.0,219.9624,False,10175.0,1.8,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,蜀,吴,0,2,0.98,1.0,1.0,1.0,,2.845141929,,True,False,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力968(1742)"
